word,phonetic,translation,tag
恐れ入る,おそれいる,十分抱歉；实在不好意思；折服，拜服；惊讶，傻眼,n1
教え子,おしえご,学生，徒弟，门徒,n1
駆けつける,かけつける,急速赶到，奔赴,n1
駆使,くし,运用，操纵自如,n1
空腹,くうふく,空腹，饿肚子,n1
携わる,たずさわる,从事,n1
軽やか,かろやか,轻盈，轻松，轻快,n1
月刊,げっかん,月刊,n1
建て前,たてまえ,表面上的主义，方针，原则,n1
肩書き,かたがき,（名片等上面附加于姓名旁的）职称；（社会上的）头衔，身份，地位,n1
見違える,みちがえる,看错，判断错,n1
見回す,みまわす,环视，环顾,n1
見合い,みあい,相亲；平衡，相称,n1
見捨てる,みすてる,抛弃，弃之不顾,n1
見通す,みとおす,一直看到最后；眺望；看透；预测,n1
原則,げんそく,原则，原理,n1
原文,げんぶん,原文,n1
厳格,げんかく,严格，严肃，严厉,n1
厳粛,げんしゅく,庄严；严肃,n1
現,げん,现在的，当下的,n1
言い合う,いいあう,相互说……；争吵,n1
言い分,いいぶん,主张；不满,n1
古〜,ふる〜,古老，陈旧的，以前的,n1
古今,ここん,古今，今与昔,n1
誇る,ほこる,得意，自夸；以……为荣,n1
雇用,こよう,雇用，雇佣,n1
後世,こうせい,后世,n1
候補者,こうほしゃ,候补人员，候选人,n1
好意,こうい,好意，善意,n1
好況,こうきょう,繁荣，景气,n1
抗議,こうぎ,抗议，呼吁,n1
考古学,こうこがく,考古学,n1
行き過ぎる,いきすぎる,经过；走过头；超出限度,n1
行政,ぎょうせい,行政；政务,n1
鉱山,こうざん,矿山,n1
降水,こうすい,降水,n1
昆虫,こんちゅう,昆虫,n1
混同,こんどう,混淆，混同,n1
差し出す,さしだす,伸出，递出；寄出，派出；提交,n1
採択,さいたく,采纳，通过,n1
災い,わざわい,灾难，灾祸,n1
細工,さいく,手工艺品；玩弄伎俩，耍花招,n1
在庫,ざいこ,库存,n1
在籍,ざいせき,在学籍，在编，在册,n1
削減,さくげん,削减，减少,n1
山腹,さんぷく,山腰,n1
仕入れる,しいれる,进货，买进；取得，获得,n1
思いもよらない,おもいもよらない,出乎意料,n1
思い当たる,おもいあたる,想起来；觉得有道理,n1
思わしくない,おもわしくない,不如意的,n1
視聴,しちょう,收看；关注,n1
資産,しさん,资产,n1
自立,じりつ,自立，独立,n1
実体,じったい,实体，本质,n1
若干,じゃっかん,若干，多少，有些,n1
弱者,じゃくしゃ,弱者,n1
主催,しゅさい,主办，举办,n1
主題,しゅだい,主题，中心思想；中心旋律,n1
取り締まり,とりしまり,监管，控制，取缔,n1
手厚い,てあつい,热情的，（待遇）优厚的,n1
収支,しゅうし,收支,n1
就学,しゅうがく,就学,n1
就業,しゅうぎょう,开始工作；就业,n1
修飾,しゅうしょく,修饰，装饰,n1
終始,しゅうし,始终,n1
習性,しゅうせい,（动物）习性；（人）习惯,n1
住み着く,すみつく,定居，落户,n1
重複,ちょうふく,重复,n1
重要視,じゅうようし,重视,n1
宿命,しゅくめい,宿命，命运,n1
縮まる,ちぢまる,缩，缩小，缩短,n1
出品,しゅっぴん,（在展览会、展示会等）展出,n1
初,はつ,初次的,n1
所得,しょとく,所得，收入,n1
書き取る,かきとる,照原文写下来，记录，听写,n1
書き留める,かきとめる,写下来,n1
助言,じょげん,出主意，从旁教导,n1
勝ち抜く,かちぬく,一直竞争到取得最后胜利,n1
勝ち負け,かちまけ,输赢，胜负,n1
勝利,しょうり,胜利，成功,n1
奨励,しょうれい,鼓励,n1
少なからず,すくなからず,不少，非常,n1
昇進,しょうしん,晋升，晋级,n1
賞味,しょうみ,品味，品尝,n1
上,かみ,上游；前半个……,n1
上映,じょうえい,上映，放映,n1
乗り込む,のりこむ,搭乘，坐进；开进，进入；（气势汹汹地）进入，闯入,n1
乗り切る,のりきる,乘……越过；克服，度过,n1
織物,おりもの,织物,n1
侵害,しんがい,侵害，侵犯,n1
審査,しんさ,审查,n1
心遣い,こころづかい,关心，惦念,n1
心構え,こころがまえ,思想准备，觉悟,n1
心細い,こころぼそい,心里没底的，没把握的,n1
心得,こころえ,心得，体会；须知,n1
心ない,こころない,无情的，不为别人着想的；不解风情的；欠考虑的，无心的,n1
振り回す,ふりまわす,挥舞；滥用；显摆；（「振り回される」の形で）（被）任意摆布,n1
振るう,ふるう,挥动；充分发挥；兴旺,n1
振る舞い,ふるまい,动作，举止；请客，招待,n1
振興,しんこう,振兴,n1
新規,しんき,新的，重新,n1
新緑,しんりょく,新绿，嫩绿,n1
真夏,まなつ,盛夏,n1
診療,しんりょう,诊疗，治疗,n1
辛抱,しんぼう,忍耐,n1
人員,じんいん,人员,n1
人脈,じんみゃく,人脉,n1
人目,ひとめ,他人的眼睛，世人的眼光,n1
甚大,じんだい,巨大，很大,n1
図式,ずしき,图表,n1
推移,すいい,时间流逝；发展，变迁,n1
遂げる,とげる,完成，达到；得到某种（非预期的）结果,n1
随一,ずいいち,首屈一指，第一,n1
世帯,せたい,家，户，家庭,n1
世論,よろん,社会舆论,n1
成熟,せいじゅく,（作物）成熟；（人）发育成熟；（时机）成熟,n1
整然,せいぜん,井井有条，秩序井然,n1
星座,せいざ,星座,n1
生育,せいいく,生长，繁殖，生育和抚养,n1
生理,せいり,生理（现象）；月经,n1
盛り込む,もりこむ,盛入；加入（内容、功能等）,n1
声優,せいゆう,配音演员,n1
誠実,せいじつ,诚实，真诚,n1
青年,せいねん,青年，年轻人,n1
骨身を惜しまず,ほねみをおしまず,不辞辛劳,n1
切り開く,きりひらく,开垦，开拓；杀开；开辟，开创,n1
切り出す,きりだす,将木材或石头切割后运出；开始说重要的事情,n1
接触,せっしょく,触碰，接触；交际，联系,n1
絶つ,たつ,断绝,n1
千切れる,ちぎれる,碎，破碎；被撕掉，被揪掉,n1
洗面所,せんめんじょ,盥洗室；厕所，洗手间,n1
繊維,せんい,纤维,n1
薦める,すすめる,推荐，推举,n1
素早い,すばやい,迅速的，敏捷的,n1
装飾,そうしょく,装饰，装饰物,n1
騒然,そうぜん,骚乱，吵吵嚷嚷,n1
息苦しい,いきぐるしい,呼吸困难的；苦闷，沉闷，令人窒息的,n1
速やか,すみやか,快速的，迅速的,n1
打ち出す,うちだす,打出，射出；开始敲打；提出（主张）,n1
体格,たいかく,体格,n1
対称,たいしょう,对称,n1
対戦,たいせん,对战，交锋,n1
待遇,たいぐう,对待，服务；待遇,n1
態勢,たいせい,态势，状态，准备,n1
退会,たいかい,退会,n1
大人げない,おとなげない,不成熟的，幼稚的,n1
大役,たいやく,重大使命，艰巨任务,n1
炭,すみ,炭，木炭,n1
値下げ,ねさげ,减价，降价,n1
地区,ちく,地区，地域,n1
地道,じみち,脚踏实地,n1
中途半端,ちゅうとはんぱ,半途而废，不明确，不彻底,n1
忠告,ちゅうこく,忠告，劝告,n1
超〜,ちょう〜,特别……；超……,n1
超す,こす,超过；超出,n1
長生き,ながいき,长寿，长生不老,n1
長続き,ながつづき,持久，长久保持,n1
直〜,じか〜,直接……,n1
追求,ついきゅう,追求,n1
程遠い,ほどとおい,很远的；相距甚远的,n1
ほど近い,ほどちかい,不太远的，比较近的,n1
転回,てんかい,转向，翻转,n1
都度,つど,（前接连体修饰）每次，每当,n1
倒産,とうさん,倒闭，破产,n1
当店,とうてん,本店,n1
当分,とうぶん,暂时，目前,n1
踏み切る,ふみきる,起跳；下决心付诸实施,n1
逃避,とうひ,躲避，逃避,n1
匿名,とくめい,匿名,n1
特産,とくさん,特产,n1
特有,とくゆう,特有,n1
独自,どくじ,独自；独特,n1
肉眼,にくがん,肉眼,n1
入浴,にゅうよく,沐浴,n1
年配,ねんぱい,大致的年龄；年龄大,n1
念のため,ねんのため,保险起见,n1
粘り強い,ねばりづよい,黏性大，Q弹；有毅力,n1
派遣,はけん,派遣,n1
拝借,はいしゃく,（谦让语）借,n1
排除,はいじょ,排除，除掉,n1
排水,はいすい,排水,n1
剝がれる,はがれる,脱落，揭下,n1
薄っぺら,うすっぺら,很薄；肤浅,n1
迫力,はくりょく,打动人心的力量，感染力,n1
縛り付ける,しばりつける,捆绑到某物上；束缚,n1
発信,はっしん,发信，发报,n1
抜き出す,ぬきだす,拔出，抽出；选出，选拔,n1
判定,はんてい,判定，作出评判,n1
繁栄,はんえい,繁荣,n1
繁殖,はんしょく,繁殖,n1
披露,ひろう,披露，公布，展示,n1
非,ひ,不……，没有……；错误，缺点，不对，不好,n1
漂う,ただよう,漂浮；充满，弥漫；徘徊,n1
品種,ひんしゅ,品种；种类,n1
浜辺,はまべ,湖边，海滨,n1
貧困,ひんこん,贫困；贫乏,n1
不確か,ふたしか,不确定，不确切,n1
不確定,ふかくてい,不确定,n1
不況,ふきょう,经济不景气，萧条,n1
不景気,ふけいき,不景气，经济萧条；愁眉不展，忧郁,n1
負,ふ,负；负极；背负；输,n1
負傷,ふしょう,负伤，受伤,n1
風習,ふうしゅう,风俗习惯,n1
風土,ふうど,风土，水土,n1
復旧,ふっきゅう,复原，恢复原状,n1
幅広い,はばひろい,宽的；广泛的,n1
紛失,ふんしつ,遗失，丢失,n1
紛争,ふんそう,纷争，纠纷,n1
閉口,へいこう,受不了，难以应付,n1
閉鎖,へいさ,关闭，封锁,n1
変革,へんかく,变革，改革,n1
変動,へんどう,变动，动荡,n1
片側,かたがわ,单侧，一侧,n1
弁論,べんろん,辩论；辩护,n1
保管,ほかん,保管,n1
保守的,ほしゅてき,保守的,n1
母国,ぼこく,祖国,n1
豊作,ほうさく,丰收,n1
膨れる,ふくれる,膨胀，鼓起；不高兴,n1
膨れ上がる,ふくれあがる,超出；肿胀,n1
無意味,むいみ,无意义，无价值，白费,n1
無邪気,むじゃき,天真烂漫，单纯,n1
綿密,めんみつ,细致，周密,n1
目撃,もくげき,目击，亲眼看到,n1
役職,やくしょく,管理职，要职；（泛指）职责，职务,n1
癒やす,いやす,医治，解除（疲劳、痛苦等）,n1
雄,おす,雄，公，牡,n1
様式,ようしき,样式，方式；一定的形式，格式；风格，格调,n1
洋風,ようふう,西式,n1
要望,ようぼう,要求，强烈希望,n1
立ち去る,たちさる,站起身离开,n1
立ち直る,たちなおる,恢复，复原；（经济）好转,n1
立ち入り,たちいり,进入,n1
流出,りゅうしゅつ,流出；外流,n1
良質,りょうしつ,优质，品质好的,n1
類似,るいじ,类似，相似,n1
励ます,はげます,鼓励，激励，勉励,n1
励み,はげみ,勤奋，努力；勉励，鼓舞,n1
恋する,こいする,恋爱，喜爱,n1
朗読,ろうどく,朗读，朗诵,n1
浪費,ろうひ,浪费，糟蹋,n1
老舗,しにせ,老店，老字号,n1
とどまる,とどまる,（留）停，停留；（止）止于，限于,n1
あたかも,あたかも,（多く、下に「～のようだ・～のごとし」などを伴って）宛如；正好（那时）,n1
あっけない,あっけない,太简单，不尽兴,n1
あっさり,あっさり,清淡；朴素；（性格）爽快；简单,n1
斡旋[あっせん],あっせん,介绍，斡旋；斡旋，居中调解,n1
ありふれる,ありふれる,常有，司空见惯,n1
いたわる,いたわる,怜恤，体贴；慰劳,n1
うっとうしい,うっとうしい,郁闷的，阴郁的；烦人的，碍眼的,n1
うんざり,うんざり,厌倦，厌烦,n1
エレガント,elegant,优雅，雅致,n1
おびえる,おびえる,胆怯，恐惧,n1
おびただしい,おびただしい,大量，浩瀚；非常，很,n1
おろそか,おろそか,敷衍，马虎,n1
お手上げ,おてあげ,束手无策,n1
かき回す,かきまわす,搅拌；搅乱,n1
嵩張[かさば]る,かさばる,体积大，占地方,n1
かさむ,かさむ,（数量）增多；（体积）增大,n1
がっちり,がっちり,（物体）坚固，（身体）健壮；精明，用钱仔细,n1
キーワード,key word,关键词,n1
きっかり,きっかり,（时间、数量）整，正好,n1
きっちり,きっちり,没有空隙；正好；好好地,n1
キャラクター,character,个性；人物,n1
くくる,くくる,捆绑；总结,n1
ぐずぐず,ぐずぐず,磨磨蹭蹭；抱怨；松松垮垮,n1
クレーン,crane,起重机,n1
けなす,けなす,贬低，诋毁,n1
こじれる,こじれる,（事态）复杂化，恶化；病情恶化,n1
ことごとく,ことごとく,所有，全部,n1
ごまかす,ごまかす,隐瞒，敷衍；弄虚作假,n1
コンタクトレンズ,contact lens,隐形眼镜,n1
コントラスト,contrast,对比，对照,n1
サイクル,cycle,周期，循环；自行车,n1
冴[さ]える,さえる,冷峭；清澈；（头脑）清醒；精巧，灵敏,n1
さほど,さほど,（不）那么，（不）怎么,n1
シェア,share,共享；市场占有率,n1
しくじる,しくじる,失败；因过失而失去工作或地位,n1
しなやか,しなやか,柔软，柔韧；柔美，优美,n1
シナリオ,scenario,脚本，剧本,n1
しのぐ,しのぐ,抵御，忍耐；超过，胜过,n1
シビア,severe,严厉，毫不留情,n1
しぶとい,しぶとい,即使身处逆境也不气馁，顽强,n1
しょっちゅう,しょっちゅう,经常，总是,n1
すがすがしい,すがすがしい,清新舒畅，清爽,n1
スキャンダル,scandal,丑闻,n1
スタジオ,studio,摄影棚，录音室；演播室，播音室；（舞蹈、戏剧等）练习室；艺术家工作室,n1
スタミナ,stamina,精力，体力，耐力,n1
ずばり,ずばり,直言不讳，一针见血,n1
スポットライト,spotlight,聚光灯；公众瞩目的焦点,n1
すんなり,すんなり,纤细，柔美；容易，顺利,n1
ゼリー,jelly,果冻；胶状物，啫喱,n1
そびえる,そびえる,矗立，耸立,n1
それゆえ,それゆえ,所以，因此,n1
そわそわ,そわそわ,心慌，不镇静,n1
ぞんざい,ぞんざい,潦草，马虎；粗鲁，无礼,n1
たやすい,たやすい,容易，轻易,n1
チームワーク,teamwork,合作,n1
ちらっと,ちらっと,一晃，一闪；略微听到,n1
綴[つづ]る,つづる,（用线）装订，缝上；写，作；拼写,n1
てきぱき,てきぱき,麻利，爽快，利落，干脆,n1
てっきり,てっきり,（认为）一定（其实不然）,n1
トーン,tone,音调；色调,n1
とっさ,とっさ,瞬间，猛然,n1
ドライバー,driver,司机；螺丝刀；驱动程序,n1
なおさら,なおさら,更加，越发,n1
なだめる,なだめる,使平静，安抚,n1
ナプキン,napkin,餐巾；卫生巾,n1
なれなれしい,なれなれしい,（明明关系没有特别亲近，却毫不顾忌地表现出亲密的样子）狎昵,n1
にぎわう,にぎわう,热闹，兴盛,n1
にじむ,にじむ,渗，渗出；模糊；反映出，流露出,n1
ニュアンス,(フ) nuance,语气，语感；微妙的感觉,n1
ねた,ねた,（寿司等的）材料；证据；新闻报道的材料；魔术的道具,n1
ねだる,ねだる,缠着要，赖着请求,n1
ノウハウ,knowhow,技术知识，技术秘密；诀窍,n1
のどか,のどか,恬静，和煦,n1
はかない,はかない,短暂的，无常的；虚幻的，不可靠的,n1
はしゃぐ,はしゃぐ,（开心地）喧闹；干燥,n1
馳[は]せる,はせる,驱车，策马；驰名,n1
